iso2c,country,private,year,iso3c,region,income,public
KG,Kyrgyz Republic,3.0850921129116,1999.0,KGZ,Europe & Central Asia (all income levels),Low income,2.2515479270884
KG,Kyrgyz Republic,3.3398767123161,1998.0,KGZ,Europe & Central Asia (all income levels),Low income,2.5370569876839
KG,Kyrgyz Republic,2.672034537719,1997.0,KGZ,Europe & Central Asia (all income levels),Low income,2.561680082281
KG,Kyrgyz Republic,3.17476527240035,1996.0,KGZ,Europe & Central Asia (all income levels),Low income,2.51830659759965
KG,Kyrgyz Republic,2.91190403630724,1995.0,KGZ,Europe & Central Asia (all income levels),Low income,3.05869661369276
KG,Kyrgyz Republic,2.8168861596036,2001.0,KGZ,Europe & Central Asia (all income levels),Low income,1.9689238403964
KG,Kyrgyz Republic,2.84432463748729,2014.0,KGZ,Europe & Central Asia (all income levels),Low income,3.63943755251271
KH,Cambodia,4.73586767170116,2012.0,KHM,East Asia & Pacific (all income levels),Low income,1.50334069829884
KH,Cambodia,4.41483777617329,1999.0,KHM,East Asia & Pacific (all income levels),Low income,1.18493445382672
KH,Cambodia,4.5352335108423,2013.0,KHM,East Asia & Pacific (all income levels),Low income,1.3975847091577
KH,Cambodia,4.30157265955553,2011.0,KHM,East Asia & Pacific (all income levels),Low income,1.33985553044447
KH,Cambodia,4.51202978129178,2010.0,KHM,East Asia & Pacific (all income levels),Low income,1.44077499870822
KH,Cambodia,4.66611548294641,1998.0,KHM,East Asia & Pacific (all income levels),Low income,1.35677556705359
KH,Cambodia,5.04270040759964,2009.0,KHM,East Asia & Pacific (all income levels),Low income,1.31246853240036
KH,Cambodia,4.44301824117542,2008.0,KHM,East Asia & Pacific (all income levels),Low income,1.11133122882458
KH,Cambodia,2.42406083790861,2007.0,KHM,East Asia & Pacific (all income levels),Low income,1.32177086209139
KH,Cambodia,3.24406481623149,2006.0,KHM,East Asia & Pacific (all income levels),Low income,1.23528857376851
KH,Cambodia,4.22300090579372,2005.0,KHM,East Asia & Pacific (all income levels),Low income,1.61821874420628
KH,Cambodia,4.03985883175029,2004.0,KHM,East Asia & Pacific (all income levels),Low income,2.39232411824971
KH,Cambodia,4.32668190873235,2003.0,KHM,East Asia & Pacific (all income levels),Low income,2.41616427126765
KH,Cambodia,4.42530045141245,2002.0,KHM,East Asia & Pacific (all income levels),Low income,1.52043927858755
KH,Cambodia,4.39852481036747,2001.0,KHM,East Asia & Pacific (all income levels),Low income,1.30376830963253
KH,Cambodia,4.52510850163044,2e3,KHM,East Asia & Pacific (all income levels),Low income,1.34014961836956
KH,Cambodia,4.40440688827797,1997.0,KHM,East Asia & Pacific (all income levels),Low income,2.05571853172203
KH,Cambodia,4.78376463555285,1996.0,KHM,East Asia & Pacific (all income levels),Low income,2.64277237444715
KH,Cambodia,4.26317571604109,1995.0,KHM,East Asia & Pacific (all income levels),Low income,1.12390330395891
KH,Cambodia,4.42459653889816,2014.0,KHM,East Asia & Pacific (all income levels),Low income,1.25104201110184
KI,Kiribati,1.9219233956265,2014.0,KIR,East Asia & Pacific (all income levels),Lower middle income,8.2910270243735
KI,Kiribati,1.92192339623102,2013.0,KIR,East Asia & Pacific (all income levels),Lower middle income,8.23291428376898
KI,Kiribati,0.539211635488488,2002.0,KIR,East Asia & Pacific (all income levels),Lower middle income,8.56390977451151
KI,Kiribati,0.511173788792039,2001.0,KIR,East Asia & Pacific (all income levels),Lower middle income,8.49180328120796
KI,Kiribati,0.538999357863978,2e3,KIR,East Asia & Pacific (all income levels),Lower middle income,7.58292048213602
KI,Kiribati,1.91760372644658,2008.0,KIR,East Asia & Pacific (all income levels),Lower middle income,10.3116652135534
KI,Kiribati,2.25783401262407,2007.0,KIR,East Asia & Pacific (all income levels),Lower middle income,11.4007707473759
KI,Kiribati,1.56733115167332,2006.0,KIR,East Asia & Pacific (all income levels),Lower middle income,9.35971222832668
KI,Kiribati,0.59810431508499,2005.0,KIR,East Asia & Pacific (all income levels),Lower middle income,9.46043165491501
KI,Kiribati,0.499807424896979,2004.0,KIR,East Asia & Pacific (all income levels),Lower middle income,9.89208633510302
KI,Kiribati,0.511766485759955,2003.0,KIR,East Asia & Pacific (all income levels),Lower middle income,9.46762590424005
KI,Kiribati,2.06118478553837,2012.0,KIR,East Asia & Pacific (all income levels),Lower middle income,8.31360946446163
KI,Kiribati,1.8535550847109,2011.0,KIR,East Asia & Pacific (all income levels),Lower middle income,8.5688622752891
KI,Kiribati,1.79312001691949,2010.0,KIR,East Asia & Pacific (all income levels),Lower middle income,8.72560975308051
KI,Kiribati,1.87711349784501,2009.0,KIR,East Asia & Pacific (all income levels),Lower middle income,10.364765032155
KI,Kiribati,0.374262286147455,1997.0,KIR,East Asia & Pacific (all income levels),Lower middle income,8.98299991385255
KI,Kiribati,0.406131135783065,1996.0,KIR,East Asia & Pacific (all income levels),Lower middle income,8.79777230421694
KI,Kiribati,0.422579579799679,1995.0,KIR,East Asia & Pacific (all income levels),Lower middle income,8.96847138020032
KI,Kiribati,0.372960016962692,1999.0,KIR,East Asia & Pacific (all income levels),Lower middle income,8.44421699303731
KI,Kiribati,0.338055322527605,1998.0,KIR,East Asia & Pacific (all income levels),Lower middle income,6.6569543174724
KM,Comoros,1.73356348400528,1995.0,COM,Sub-Saharan Africa (all income levels),Low income,2.87978620599472
KM,Comoros,1.94863771465491,2004.0,COM,Sub-Saharan Africa (all income levels),Low income,2.01043844534509
KM,Comoros,1.83438167060461,2003.0,COM,Sub-Saharan Africa (all income levels),Low income,1.81547483939539
KM,Comoros,1.71816241772258,2002.0,COM,Sub-Saharan Africa (all income levels),Low income,1.66975810227742
KM,Comoros,1.76474420051047,2001.0,COM,Sub-Saharan Africa (all income levels),Low income,1.09467533948953
KM,Comoros,2.03287705338316,2e3,COM,Sub-Saharan Africa (all income levels),Low income,1.52272309661683
KM,Comoros,1.90368215127518,1999.0,COM,Sub-Saharan Africa (all income levels),Low income,1.96442664872482
KM,Comoros,1.85917640254834,1998.0,COM,Sub-Saharan Africa (all income levels),Low income,2.18503614745166
KM,Comoros,1.90765686366698,1997.0,COM,Sub-Saharan Africa (all income levels),Low income,2.58492557633302
KM,Comoros,1.76630076602612,1996.0,COM,Sub-Saharan Africa (all income levels),Low income,2.71394970397389
KM,Comoros,4.53032278837456,2014.0,COM,Sub-Saharan Africa (all income levels),Low income,2.21732035162544
KM,Comoros,4.50619032519032,2013.0,COM,Sub-Saharan Africa (all income levels),Low income,2.00319324480969
KM,Comoros,4.46063265851054,2012.0,COM,Sub-Saharan Africa (all income levels),Low income,2.64660402148946
KM,Comoros,4.44029079456902,2011.0,COM,Sub-Saharan Africa (all income levels),Low income,1.65675933543098
KM,Comoros,2.09473248041161,2009.0,COM,Sub-Saharan Africa (all income levels),Low income,1.72121211958839
KM,Comoros,2.03605035736476,2008.0,COM,Sub-Saharan Africa (all income levels),Low income,3.09453206263524
KM,Comoros,2.12746191961489,2007.0,COM,Sub-Saharan Africa (all income levels),Low income,2.80299141038511
KM,Comoros,2.06420745588934,2006.0,COM,Sub-Saharan Africa (all income levels),Low income,2.50715151411066
KM,Comoros,2.04244216773573,2005.0,COM,Sub-Saharan Africa (all income levels),Low income,2.27405185226427
KM,Comoros,4.37039462158108,2010.0,COM,Sub-Saharan Africa (all income levels),Low income,1.45440889841892
KN,St. Kitts and Nevis,2.93576029741767,2014.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.14460502258233
KN,St. Kitts and Nevis,3.95202336901515,2013.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.18372866098485
KN,St. Kitts and Nevis,3.41204588384538,2012.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.37517463615462
KN,St. Kitts and Nevis,3.62045624026021,2011.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.26067010973979
KN,St. Kitts and Nevis,2.96795898843085,2010.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.53202224156915
KN,St. Kitts and Nevis,2.80897687401132,2009.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.19310895598868
KN,St. Kitts and Nevis,3.88323594460355,2008.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.03066884539645
KN,St. Kitts and Nevis,3.13720997543318,2007.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.15461063456682
KN,St. Kitts and Nevis,3.12233265366325,2006.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.33668300633675
KN,St. Kitts and Nevis,2.87858645740516,2005.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,1.92218669259484
KN,St. Kitts and Nevis,2.85862727291656,2004.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,1.87050931708344
KN,St. Kitts and Nevis,2.8611767220427202,2003.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.08723389795728
KN,St. Kitts and Nevis,2.75972288754582,2002.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.09186180245418
KN,St. Kitts and Nevis,2.70965843886194,2001.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.26244289113806
KN,St. Kitts and Nevis,2.74306545446622,2e3,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.57259051553378
KN,St. Kitts and Nevis,2.93678582538042,1999.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,3.03877476461958
KN,St. Kitts and Nevis,2.56080180619567,1998.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,3.03225806380433
KN,St. Kitts and Nevis,2.68414231980548,1997.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,2.96495957019452
KN,St. Kitts and Nevis,2.89362910764732,1996.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,3.16742081235268
KN,St. Kitts and Nevis,2.64406176450888,1995.0,KNA,Latin America & Caribbean (all income levels),Upper middle income,3.21027287549112
KR,"Korea, Rep.",3.3878645091604,2014.0,KOR,East Asia & Pacific (all income levels),High income: OECD,3.98524804083959
KR,"Korea, Rep.",3.28705214701342,2013.0,KOR,East Asia & Pacific (all income levels),High income: OECD,3.90987849298658
KR,"Korea, Rep.",3.16089428211322,2012.0,KOR,East Asia & Pacific (all income levels),High income: OECD,3.85169162788678
KR,"Korea, Rep.",3.01117765731344,2011.0,KOR,East Asia & Pacific (all income levels),High income: OECD,3.82134521268656
KR,"Korea, Rep.",2.93917405276358,2010.0,KOR,East Asia & Pacific (all income levels),High income: OECD,3.85513332723642
KR,"Korea, Rep.",2.89998059150463,2009.0,KOR,East Asia & Pacific (all income levels),High income: OECD,3.75614175849537
KR,"Korea, Rep.",2.79370201135414,2008.0,KOR,East Asia & Pacific (all income levels),High income: OECD,3.36436956864586
KR,"Korea, Rep.",2.70742602781036,2007.0,KOR,East Asia & Pacific (all income levels),High income: OECD,3.27931791218964
KR,"Korea, Rep.",2.6115042145525,2006.0,KOR,East Asia & Pacific (all income levels),High income: OECD,3.1456044154475
KR,"Korea, Rep.",2.5100531844559,2005.0,KOR,East Asia & Pacific (all income levels),High income: OECD,2.8184627255441
KR,"Korea, Rep.",2.35464371695417,2004.0,KOR,East Asia & Pacific (all income levels),High income: OECD,2.60473856304583
KR,"Korea, Rep.",2.35750072852261,2003.0,KOR,East Asia & Pacific (all income levels),High income: OECD,2.5679244514774
KR,"Korea, Rep.",2.11641239907377,2002.0,KOR,East Asia & Pacific (all income levels),High income: OECD,2.49619795092623
KR,"Korea, Rep.",2.13083891823477,2001.0,KOR,East Asia & Pacific (all income levels),High income: OECD,2.62878772176523
KR,"Korea, Rep.",2.15656563444309,2e3,KOR,East Asia & Pacific (all income levels),High income: OECD,2.0694278455569
KR,"Korea, Rep.",2.16600087810922,1999.0,KOR,East Asia & Pacific (all income levels),High income: OECD,2.03607820189078
KR,"Korea, Rep.",2.06947695308219,1998.0,KOR,East Asia & Pacific (all income levels),High income: OECD,1.89696007691781
KR,"Korea, Rep.",2.20634065691087,1997.0,KOR,East Asia & Pacific (all income levels),High income: OECD,1.66138457308913
KR,"Korea, Rep.",2.30905230666241,1996.0,KOR,East Asia & Pacific (all income levels),High income: OECD,1.56710623333759
KR,"Korea, Rep.",2.29439954049047,1995.0,KOR,East Asia & Pacific (all income levels),High income: OECD,1.37837001950953
KW,Kuwait,0.427945907275519,2014.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,2.61442253272448
KW,Kuwait,0.931963005921506,1998.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,3.50510939407849
KW,Kuwait,0.743228039441061,1997.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,2.95125448055894
KW,Kuwait,0.712160989946728,1996.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,2.75312334005327
KW,Kuwait,0.644881274376404,1995.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,3.0793817156236
KW,Kuwait,0.394401671899252,2013.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,2.16562542810075
KW,Kuwait,0.38479474100139,2012.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,2.18722239899861
KW,Kuwait,0.360929572210114,2011.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,2.25568331778989
KW,Kuwait,0.425173909234511,2010.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,2.33448919076549
KW,Kuwait,0.499583196414485,2009.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,3.37093389358552
KW,Kuwait,0.419616256604097,2008.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,1.5118626933959
KW,Kuwait,0.453972463716549,2007.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,1.67889260628345
KW,Kuwait,0.426039818656807,2006.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,1.82620292134319
KW,Kuwait,0.479512007163117,2005.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,1.89843597283688
KW,Kuwait,0.558094286985311,2004.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,2.19767641301469
KW,Kuwait,0.637418370926416,2003.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,2.59163804907358
KW,Kuwait,0.718731430551045,2002.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,2.84511647944896
KW,Kuwait,0.671090514206054,2001.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,2.93851401579395
KW,Kuwait,0.601961767149905,2e3,KWT,Middle East & North Africa (all income levels),High income: nonOECD,1.90745894285009
KW,Kuwait,0.754925087634865,1999.0,KWT,Middle East & North Africa (all income levels),High income: nonOECD,2.91184296236513
KZ,Kazakhstan,1.78369692171776,2011.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.27155273828224
KZ,Kazakhstan,1.89320392878672,2010.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.52721801121328
KZ,Kazakhstan,1.48373332113421,2009.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.65111922886579
KZ,Kazakhstan,1.98803674327528,2014.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.36790308672472
KZ,Kazakhstan,2.109943589691,2013.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.189205040309
KZ,Kazakhstan,1.9070938098827,2012.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.4082146901173
KZ,Kazakhstan,1.73813398184538,1998.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,3.09298525815462
KZ,Kazakhstan,1.66990256339579,1997.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,3.00261580660421
KZ,Kazakhstan,1.58411768804538,1996.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.75906410195462
KZ,Kazakhstan,1.42084095965233,2006.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.30571940034768
KZ,Kazakhstan,1.5479714264299,2005.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.5215417935701
KZ,Kazakhstan,1.65713754553783,2004.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.29466652446217
KZ,Kazakhstan,1.68130666575245,2003.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.01432141424755
KZ,Kazakhstan,1.38599445205741,2008.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.26257831794259
KZ,Kazakhstan,1.40130251432698,2007.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,1.78413256567302
KZ,Kazakhstan,1.68168574842673,2002.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,1.93312090157327
KZ,Kazakhstan,1.50517014472354,2001.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,1.96579516527646
KZ,Kazakhstan,2.04101882659792,2e3,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.11931065340208
KZ,Kazakhstan,2.08000809348866,1999.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.29610762651134
KZ,Kazakhstan,1.6643448121761,1995.0,KAZ,Europe & Central Asia (all income levels),Upper middle income,2.9534899778239
LA,Lao PDR,0.92281175813924,2014.0,LAO,East Asia & Pacific (all income levels),Lower middle income,0.942733751860761
LA,Lao PDR,1.36080822802773,2011.0,LAO,East Asia & Pacific (all income levels),Lower middle income,0.835809611972268
LA,Lao PDR,1.46766684211487,2010.0,LAO,East Asia & Pacific (all income levels),Lower middle income,1.27818068788513
LA,Lao PDR,1.03473071403832,2013.0,LAO,East Asia & Pacific (all income levels),Lower middle income,0.964872835961681
LA,Lao PDR,1.32662481017107,2012.0,LAO,East Asia & Pacific (all income levels),Lower middle income,0.792246279828925
LA,Lao PDR,3.11466206329204,2007.0,LAO,East Asia & Pacific (all income levels),Lower middle income,1.02973005670796
LA,Lao PDR,2.99632178069342,2006.0,LAO,East Asia & Pacific (all income levels),Lower middle income,1.14702118930658
LA,Lao PDR,1.91230300303372,2009.0,LAO,East Asia & Pacific (all income levels),Lower middle income,1.85830310696628
LA,Lao PDR,1.76849659679656,2008.0,LAO,East Asia & Pacific (all income levels),Lower middle income,1.00146952320344
LA,Lao PDR,3.58207700413554,2005.0,LAO,East Asia & Pacific (all income levels),Lower middle income,0.734607085864458
LA,Lao PDR,3.74254882064271,2004.0,LAO,East Asia & Pacific (all income levels),Lower middle income,0.801898709357287
LA,Lao PDR,3.64018834967455,2003.0,LAO,East Asia & Pacific (all income levels),Lower middle income,1.27099680032545
LA,Lao PDR,2.95780599417418,2002.0,LAO,East Asia & Pacific (all income levels),Lower middle income,1.08287062582582
LA,Lao PDR,3.1409966930865,2001.0,LAO,East Asia & Pacific (all income levels),Lower middle income,1.1777907169135
LA,Lao PDR,2.28126448951184,2e3,LAO,East Asia & Pacific (all income levels),Lower middle income,1.13056391048816
LA,Lao PDR,2.66077838768506,1999.0,LAO,East Asia & Pacific (all income levels),Lower middle income,1.11170292231494
LA,Lao PDR,3.57765591166338,1998.0,LAO,East Asia & Pacific (all income levels),Lower middle income,1.85173047833662
LA,Lao PDR,2.53559396035427,1997.0,LAO,East Asia & Pacific (all income levels),Lower middle income,2.07175975964574
LA,Lao PDR,1.84062462198507,1996.0,LAO,East Asia & Pacific (all income levels),Lower middle income,1.82752234801493
LA,Lao PDR,1.59146868905389,1995.0,LAO,East Asia & Pacific (all income levels),Lower middle income,2.17934772094611
LB,Lebanon,3.34978423090943,2014.0,LBN,Middle East & North Africa (all income levels),Upper middle income,3.04392459909057
LB,Lebanon,3.57902199486455,2013.0,LBN,Middle East & North Africa (all income levels),Upper middle income,3.05422969513545
LB,Lebanon,3.75507181591444,2012.0,LBN,Middle East & North Africa (all income levels),Upper middle income,3.23585528408556
LB,Lebanon,5.18822035881757,2007.0,LBN,Middle East & North Africa (all income levels),Upper middle income,3.71553554118244
LB,Lebanon,5.19813150472928,2006.0,LBN,Middle East & North Africa (all income levels),Upper middle income,3.63188247527072
LB,Lebanon,4.67547236275569,2005.0,LBN,Middle East & North Africa (all income levels),Upper middle income,3.74433294724431
LB,Lebanon,5.19783703673628,2004.0,LBN,Middle East & North Africa (all income levels),Upper middle income,3.71197077326372
LB,Lebanon,5.8060175852068,2003.0,LBN,Middle East & North Africa (all income levels),Upper middle income,3.4963758147932
LB,Lebanon,6.31086760482368,2002.0,LBN,Middle East & North Africa (all income levels),Upper middle income,3.73559350517632
LB,Lebanon,7.1704594406342,2001.0,LBN,Middle East & North Africa (all income levels),Upper middle income,3.7339639093658
LB,Lebanon,7.65524430991632,2e3,LBN,Middle East & North Africa (all income levels),Upper middle income,3.20634861008368
LB,Lebanon,7.92668507343613,1999.0,LBN,Middle East & North Africa (all income levels),Upper middle income,2.94300942656387
LB,Lebanon,4.38052897448754,2011.0,LBN,Middle East & North Africa (all income levels),Upper middle income,2.74439699551247
LB,Lebanon,4.48278453492297,2010.0,LBN,Middle East & North Africa (all income levels),Upper middle income,2.70855148507703
LB,Lebanon,4.30106797219055,2009.0,LBN,Middle East & North Africa (all income levels),Upper middle income,3.12341714780945
LB,Lebanon,4.92571167732691,2008.0,LBN,Middle East & North Africa (all income levels),Upper middle income,3.14481341267309
LB,Lebanon,8.27733344474074,1998.0,LBN,Middle East & North Africa (all income levels),Upper middle income,3.14491017525926
LB,Lebanon,8.00115169803444,1997.0,LBN,Middle East & North Africa (all income levels),Upper middle income,5.06163626196556
LB,Lebanon,8.44556961335317,1996.0,LBN,Middle East & North Africa (all income levels),Upper middle income,4.99173671664684
LB,Lebanon,8.32170048325731,1995.0,LBN,Middle East & North Africa (all income levels),Upper middle income,4.24247648674269
LC,St. Lucia,3.11974620377325,2014.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,3.59929524622675
LC,St. Lucia,4.31843623082195,2013.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,3.53597639917805
LC,St. Lucia,4.14031985191538,2012.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,4.20740869808462
LC,St. Lucia,4.32122508791807,2011.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,3.26298108208193
LC,St. Lucia,4.06207409533875,2010.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,4.03404518466125
LC,St. Lucia,3.71723535630441,2009.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,4.40184647369559
LC,St. Lucia,3.8611410839594,2008.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,3.57342644604059
LC,St. Lucia,3.83333212234039,2007.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,2.97986527765961
LC,St. Lucia,3.25778624138364,2006.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,3.11488097861636
LC,St. Lucia,3.3514262171813,2005.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,2.8950996628187
LC,St. Lucia,3.25139281857323,2004.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,2.94805247142677
LC,St. Lucia,3.15963625472549,2003.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,2.94380016527451
LC,St. Lucia,3.05793249801845,2002.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,3.26774466198155
LC,St. Lucia,2.85486907429645,2001.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,3.24344437570355
LC,St. Lucia,2.65313351270425,2e3,LCA,Latin America & Caribbean (all income levels),Upper middle income,2.87509470729575
LC,St. Lucia,2.45019473430922,1999.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,3.08604801569078
LC,St. Lucia,2.04968970373345,1998.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,3.08996091626655
LC,St. Lucia,3.38403477834544,1997.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,3.01174697165456
LC,St. Lucia,3.525108901306,1996.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,3.540413288694
LC,St. Lucia,3.04239866255318,1995.0,LCA,Latin America & Caribbean (all income levels),Upper middle income,3.04446601744682
LK,Sri Lanka,1.53939678004348,2014.0,LKA,South Asia,Lower middle income,1.96395332995652
LK,Sri Lanka,1.57442678079292,2013.0,LKA,South Asia,Lower middle income,2.10256414920708
LK,Sri Lanka,1.99006205788765,2012.0,LKA,South Asia,Lower middle income,1.21959941211235
LK,Sri Lanka,1.90055099049356,2011.0,LKA,South Asia,Lower middle income,1.38092650950643
LK,Sri Lanka,1.87876599250652,2010.0,LKA,South Asia,Lower middle income,1.55380393749348
LK,Sri Lanka,1.83382888982023,2009.0,LKA,South Asia,Lower middle income,1.53517067017977
LK,Sri Lanka,1.86322659339638,2008.0,LKA,South Asia,Lower middle income,1.58152412660362
LK,Sri Lanka,1.9327753632115,2007.0,LKA,South Asia,Lower middle income,1.8259764467885
LK,Sri Lanka,2.11210475194133,2006.0,LKA,South Asia,Lower middle income,1.95005920805867
LK,Sri Lanka,2.21071420049472,2005.0,LKA,South Asia,Lower middle income,1.85010326950528
LK,Sri Lanka,2.27721763390368,2004.0,LKA,South Asia,Lower middle income,2.00550878609632
LK,Sri Lanka,2.27597960823335,2003.0,LKA,South Asia,Lower middle income,1.67761519176665
LK,Sri Lanka,2.20441224755905,2002.0,LKA,South Asia,Lower middle income,1.68333601244095
LK,Sri Lanka,2.04910121180517,2001.0,LKA,South Asia,Lower middle income,1.75820969819483
LK,Sri Lanka,1.92861891083032,2e3,LKA,South Asia,Lower middle income,1.84632162916968
LK,Sri Lanka,1.90765703222899,1999.0,LKA,South Asia,Lower middle income,1.74671146777101
LK,Sri Lanka,1.83489753244772,1998.0,LKA,South Asia,Lower middle income,1.87802189755228
LK,Sri Lanka,1.82359792908674,1997.0,LKA,South Asia,Lower middle income,1.52076947091326
LK,Sri Lanka,1.84865022513552,1996.0,LKA,South Asia,Lower middle income,1.61145017486448
LK,Sri Lanka,1.82487435722119,1995.0,LKA,South Asia,Lower middle income,1.61537171277881
LR,Liberia,6.87709024423443,2014.0,LBR,Sub-Saharan Africa (all income levels),Low income,3.15924303576557
LR,Liberia,6.42217748437096,2013.0,LBR,Sub-Saharan Africa (all income levels),Low income,2.83218856562904
LR,Liberia,9.126195942683,2010.0,LBR,Sub-Saharan Africa (all income levels),Low income,2.740925887317
LR,Liberia,11.0546337595923,2009.0,LBR,Sub-Saharan Africa (all income levels),Low income,3.33555505040774
LR,Liberia,6.80015723903523,2012.0,LBR,Sub-Saharan Africa (all income levels),Low income,3.38634341096477
LR,Liberia,7.30517286783786,2011.0,LBR,Sub-Saharan Africa (all income levels),Low income,3.92711577216214
LR,Liberia,8.89979325231072,2006.0,LBR,Sub-Saharan Africa (all income levels),Low income,2.00429445768928
LR,Liberia,6.48242277371605,2005.0,LBR,Sub-Saharan Africa (all income levels),Low income,1.55346032628395
LR,Liberia,7.9227577653,2008.0,LBR,Sub-Saharan Africa (all income levels),Low income,3.9022538247
LR,Liberia,7.46724180186114,2007.0,LBR,Sub-Saharan Africa (all income levels),Low income,2.76800142813887
LR,Liberia,4.33529436347255,2002.0,LBR,Sub-Saharan Africa (all income levels),Low income,1.09081376652745
LR,Liberia,4.76050059138223,2001.0,LBR,Sub-Saharan Africa (all income levels),Low income,1.64715107861777
LR,Liberia,4.46438370290613,2e3,LBR,Sub-Saharan Africa (all income levels),Low income,1.44875610709387
LR,Liberia,4.46438370562811,1999.0,LBR,Sub-Saharan Africa (all income levels),Low income,1.57302049437189
LR,Liberia,4.4643837033793,1998.0,LBR,Sub-Saharan Africa (all income levels),Low income,1.4602631966207
LR,Liberia,6.36051754725629,2004.0,LBR,Sub-Saharan Africa (all income levels),Low income,2.41433961274371
LR,Liberia,2.24873181578095,2003.0,LBR,Sub-Saharan Africa (all income levels),Low income,1.18960877421905
LS,Lesotho,3.57780367275863,1998.0,LSO,Sub-Saharan Africa (all income levels),Lower middle income,3.27204420724137
LS,Lesotho,3.60119972683102,1997.0,LSO,Sub-Saharan Africa (all income levels),Lower middle income,3.11760900316898
LS,Lesotho,3.71681859827592,1996.0,LSO,Sub-Saharan Africa (all income levels),Lower middle income,3.78053358172408
